"Date","Price","Open","High","Low","Vol.","Change %"
"05/09/2016","10,428.91","10,428.64","10,527.22","10,381.04","","0.50%"
"05/06/2016","10,376.87","10,350.80","10,401.44","10,241.91","","-0.19%"
"05/05/2016","10,396.57","10,401.13","10,460.73","10,357.70","","0.20%"
"05/04/2016","10,376.08","10,474.33","10,528.42","10,359.40","","-1.05%"
"05/03/2016","10,486.14","10,637.29","10,643.41","10,466.80","","-1.59%"
"05/02/2016","10,655.87","10,687.04","10,694.17","10,624.06","","0.43%"
"04/29/2016","10,610.35","10,781.42","10,801.52","10,609.85","","-2.74%"
"04/28/2016","10,908.97","10,820.13","10,908.97","10,729.47","","-0.04%"
"04/27/2016","10,913.85","10,855.42","10,926.54","10,833.18","","0.60%"
"04/26/2016","10,849.01","10,905.88","10,958.74","10,806.54","","-0.07%"
"04/25/2016","10,856.86","10,894.60","10,924.55","10,799.83","","-0.52%"
"04/22/2016","10,913.09","10,934.96","10,939.10","10,874.64","","-0.25%"
"04/21/2016","10,940.36","10,999.72","10,999.72","10,865.18","","-0.20%"
"04/20/2016","10,962.07","10,853.28","10,972.47","10,834.37","","0.56%"
"04/19/2016","10,901.32","10,794.27","10,928.51","10,794.27","","1.39%"
"04/18/2016","10,752.19","10,557.55","10,776.68","10,556.38","","0.26%"
"04/15/2016","10,724.35","10,741.04","10,755.70","10,693.72","","-0.36%"
"04/14/2016","10,763.33","10,705.38","10,771.83","10,672.29","","0.47%"
"04/13/2016","10,712.76","10,514.07","10,712.76","10,508.46","","3.32%"
"04/12/2016","10,368.27","10,300.47","10,374.19","10,185.02","","0.77%"
"04/11/2016","10,288.85","10,244.71","10,350.67","10,170.47","","0.22%"
"04/08/2016","10,266.18","10,161.15","10,295.92","10,159.75","","1.35%"
"04/07/2016","10,129.68","10,231.80","10,298.20","10,088.83","","-0.90%"
"04/06/2016","10,222.09","10,168.78","10,222.09","10,122.93","","0.81%"
"04/05/2016","10,140.10","10,218.51","10,224.68","10,119.43","","-2.19%"
"04/04/2016","10,366.61","10,285.42","10,444.93","10,213.17","","0.53%"
"04/01/2016","10,311.79","10,333.34","10,333.34","10,166.29","","-1.43%"
"03/31/2016","10,461.67","10,537.48","10,544.11","10,446.59","","-1.34%"
"03/30/2016","10,603.28","10,467.16","10,656.06","10,467.16","","1.78%"
"03/29/2016","10,417.78","10,387.63","10,456.70","10,338.25","","0.85%"
"03/24/2016","10,329.55","10,473.71","10,480.16","10,314.02","","-2.13%"
"03/23/2016","10,554.50","10,598.88","10,659.16","10,488.03","","-0.13%"
"03/22/2016","10,568.24","10,484.54","10,568.24","10,392.60","","0.09%"
"03/21/2016","10,558.31","10,553.63","10,685.93","10,530.11","","-0.64%"
"03/18/2016","10,626.21","10,601.29","10,651.06","10,521.53","","0.44%"
"03/17/2016","10,579.51","10,719.48","10,719.48","10,400.25","","-0.45%"
"03/16/2016","10,627.37","10,683.82","10,722.89","10,589.27","","-0.22%"
"03/15/2016","10,650.32","10,654.21","10,688.78","10,597.02","","-0.75%"
"03/14/2016","10,731.18","10,719.80","10,799.91","10,702.48","","0.31%"
"03/11/2016","10,698.32","10,549.37","10,698.32","10,528.75","","3.27%"
"03/10/2016","10,359.14","10,554.90","10,908.30","10,359.14","","-1.70%"
"03/09/2016","10,538.45","10,491.53","10,617.30","10,472.94","","0.49%"
"03/08/2016","10,486.95","10,489.66","10,565.89","10,390.66","","-0.86%"
"03/07/2016","10,578.07","10,563.97","10,616.67","10,493.74","","-0.32%"
"03/04/2016","10,612.20","10,567.42","10,668.36","10,510.54","","0.92%"
"03/03/2016","10,515.66","10,550.95","10,550.95","10,459.71","","-0.20%"
"03/02/2016","10,536.64","10,546.29","10,592.39","10,446.86","","0.41%"
"03/01/2016","10,493.65","10,343.86","10,494.20","10,307.82","","1.22%"
"02/29/2016","10,366.75","10,181.72","10,369.30","10,131.54","","0.90%"
"02/26/2016","10,273.94","10,234.17","10,364.26","10,221.33","","1.56%"
"02/25/2016","10,116.50","10,048.27","10,164.62","9,996.57","","2.24%"
"02/24/2016","9,894.77","10,078.46","10,079.93","9,804.66","","-1.96%"
"02/23/2016","10,092.62","10,173.09","10,243.77","10,089.12","","-1.40%"
"02/22/2016","10,236.16","10,145.47","10,248.53","10,142.29","","1.79%"
"02/19/2016","10,055.99","10,077.85","10,133.46","9,959.53","","-0.39%"
"02/18/2016","10,095.80","10,132.26","10,190.45","10,031.35","","0.15%"
"02/17/2016","10,080.83","9,809.08","10,092.51","9,791.76","","2.99%"
"02/16/2016","9,788.38","9,899.44","9,899.75","9,731.66","","-0.11%"
"02/15/2016","9,799.32","9,730.37","9,869.65","9,707.99","","3.01%"
"02/12/2016","9,513.12","9,403.83","9,513.12","9,340.84","","2.52%"
"02/11/2016","9,278.93","9,501.85","9,519.46","9,269.28","","-4.05%"
"02/10/2016","9,670.61","9,589.37","9,796.73","9,495.08","","1.59%"
"02/09/2016","9,519.03","9,697.09","9,743.67","9,408.90","","-1.69%"
"02/08/2016","9,682.78","10,042.69","10,050.62","9,635.93","","-3.20%"
"02/05/2016","10,002.73","10,087.00","10,166.54","9,972.61","","-0.66%"
"02/04/2016","10,069.06","10,182.49","10,189.51","9,944.98","","0.04%"
"02/03/2016","10,065.33","10,197.36","10,226.21","9,948.67","","-1.33%"
"02/02/2016","10,201.13","10,403.37","10,423.74","10,128.54","","-2.47%"
"02/01/2016","10,459.11","10,520.50","10,530.22","10,359.03","","-0.44%"
"01/29/2016","10,505.26","10,433.52","10,505.26","10,322.63","","2.19%"
"01/28/2016","10,279.66","10,375.72","10,473.54","10,189.79","","-1.33%"
"01/27/2016","10,418.08","10,345.38","10,418.08","10,273.81","","0.54%"
"01/26/2016","10,362.07","10,081.53","10,385.48","10,047.27","","1.05%"
"01/25/2016","10,253.90","10,381.91","10,381.91","10,207.60","","-0.58%"
"01/22/2016","10,314.21","10,210.92","10,396.93","10,181.65","","3.10%"
"01/21/2016","10,004.34","9,821.95","10,071.51","9,783.61","","1.99%"
"01/20/2016","9,809.34","9,919.88","9,937.44","9,713.53","","-3.45%"
"01/19/2016","10,159.65","10,148.97","10,244.85","10,111.17","","1.99%"
"01/18/2016","9,961.88","10,013.09","10,116.16","9,894.82","","-0.49%"
"01/15/2016","10,010.85","10,237.39","10,270.69","9,936.43","","-2.38%"
"01/14/2016","10,255.12","10,322.80","10,348.47","10,069.52","","-1.80%"
"01/13/2016","10,443.07","10,525.86","10,618.12","10,400.46","","0.30%"
"01/12/2016","10,411.71","10,266.05","10,531.28","10,238.18","","1.53%"
"01/11/2016","10,254.75","10,303.42","10,423.67","10,254.75","","-0.49%"
"01/08/2016","10,304.73","10,472.17","10,550.26","10,304.68","","-1.59%"
"01/07/2016","10,470.75","10,334.07","10,519.38","10,279.46","","-1.72%"
"01/06/2016","10,653.59","10,766.87","10,780.18","10,559.23","","-1.26%"
"01/05/2016","10,789.48","10,874.88","10,879.80","10,656.50","","0.34%"
"01/04/2016","10,753.39","10,895.12","10,898.21","10,676.96","","-2.47%"
"12/31/2015","11,025.92","11,073.38","11,098.34","11,025.92","","-0.86%"
"12/30/2015","11,121.22","11,152.54","11,195.36","11,109.60","","-0.52%"
"12/29/2015","11,178.81","11,053.81","11,178.81","11,053.81","","1.81%"
"12/28/2015","10,980.47","11,097.17","11,103.72","10,970.55","","-0.97%"
"12/24/2015","11,088.02","11,106.29","11,108.14","11,060.11","","-0.24%"
"12/23/2015","11,115.01","10,971.67","11,142.50","10,971.67","","2.34%"
"12/22/2015","10,860.76","10,929.59","10,949.18","10,763.89","","0.05%"
"12/21/2015","10,854.98","10,978.50","11,095.48","10,854.98","","-1.14%"
"12/18/2015","10,980.50","10,990.70","11,092.29","10,923.82","","-1.12%"
"12/17/2015","11,104.60","11,227.73","11,273.68","11,097.59","","1.14%"
"12/16/2015","10,979.09","10,971.50","11,074.01","10,906.24","","0.22%"
"12/15/2015","10,954.72","10,736.47","10,983.80","10,730.50","","3.16%"
"12/14/2015","10,619.19","10,854.92","10,975.83","10,618.09","","-1.68%"
"12/11/2015","10,800.78","10,961.31","10,992.40","10,747.83","","-1.84%"
"12/10/2015","11,003.76","10,962.15","11,065.60","10,911.83","","-0.05%"
"12/09/2015","11,009.44","11,148.19","11,192.68","10,966.78","","-0.95%"
"12/08/2015","11,114.86","11,277.63","11,293.72","11,054.79","","-1.57%"
"12/07/2015","11,291.84","11,267.74","11,403.55","11,236.86","","0.92%"
"12/04/2015","11,188.52","11,190.64","11,249.46","11,084.62","","-0.33%"
"12/03/2015","11,225.11","11,617.68","11,807.61","11,225.11","","-3.58%"
"12/02/2015","11,641.69","11,687.91","11,727.90","11,596.84","","-0.18%"
"12/01/2015","11,662.50","11,771.28","11,790.07","11,623.16","","-0.83%"
"11/30/2015","11,760.34","11,664.39","11,800.11","11,626.78","","0.56%"
"11/27/2015","11,695.22","11,668.80","11,769.47","11,644.82","","-0.32%"
"11/26/2015","11,732.88","11,586.59","11,757.05","11,584.02","","1.08%"
"11/25/2015","11,607.08","11,458.19","11,651.71","11,437.52","","1.51%"
"11/24/2015","11,434.60","11,537.86","11,541.68","11,324.53","","-1.41%"
"11/23/2015","11,597.89","11,627.69","11,636.35","11,530.94","","-0.45%"
"11/20/2015","11,649.74","11,693.30","11,704.94","11,575.05","","-0.07%"
"11/19/2015","11,657.69","11,726.00","11,769.99","11,624.43","","0.17%"
"11/18/2015","11,637.83","11,624.54","11,664.74","11,573.17","","-0.62%"
"11/17/2015","11,710.37","11,503.98","11,710.37","11,481.35","","2.77%"
"11/16/2015","11,394.92","11,282.55","11,441.48","11,268.59","","-0.06%"
"11/13/2015","11,401.32","11,467.11","11,526.01","11,293.30","","-1.00%"
"11/12/2015","11,516.79","11,717.45","11,769.62","11,503.53","","-1.94%"
"11/11/2015","11,744.13","11,664.89","11,794.84","11,660.12","","0.82%"
"11/10/2015","11,648.43","11,708.20","11,720.64","11,556.67","","0.05%"
"11/09/2015","11,642.97","11,803.38","11,814.88","11,631.83","","-1.46%"
"11/06/2015","11,815.98","11,770.29","11,881.16","11,689.79","","0.08%"
"11/05/2015","11,806.23","11,777.55","11,872.67","11,699.96","","0.64%"
"11/04/2015","11,730.96","11,737.83","11,836.89","11,717.28","","0.25%"
"11/03/2015","11,702.24","11,663.94","11,702.24","11,606.62","","0.41%"
"11/02/2015","11,654.91","11,495.24","11,703.96","11,486.79","","0.38%"
"10/30/2015","11,610.92","11,604.68","11,638.19","11,533.89","","0.24%"
"10/29/2015","11,582.85","11,599.59","11,616.10","11,477.53","","-0.10%"
"10/28/2015","11,594.13","11,516.55","11,634.69","11,494.36","","0.90%"
"10/27/2015","11,490.99","11,581.12","11,608.08","11,490.99","","-1.02%"
"10/26/2015","11,609.68","11,636.23","11,673.94","11,571.55","","-0.54%"
"10/23/2015","11,672.52","11,474.99","11,727.47","11,474.99","","2.53%"
"10/22/2015","11,384.57","11,083.41","11,419.69","11,071.45","","2.28%"
"10/21/2015","11,130.72","11,121.89","11,181.56","11,007.01","","0.46%"
"10/20/2015","11,080.26","11,161.76","11,170.33","11,023.47","","-0.64%"
"10/19/2015","11,151.99","11,136.45","11,248.76","11,105.03","","0.03%"
"10/16/2015","11,148.94","11,148.40","11,187.17","11,095.53","","0.59%"
"10/15/2015","11,083.75","11,027.99","11,103.85","10,958.49","","1.44%"
"10/14/2015","10,926.67","10,925.23","11,048.52","10,859.78","","-0.74%"
"10/13/2015","11,008.11","11,065.26","11,065.26","10,900.63","","-0.88%"
"10/12/2015","11,106.37","11,145.50","11,164.92","11,046.31","","-0.27%"
"10/09/2015","11,136.44","11,188.28","11,222.42","11,117.53","","0.55%"
"10/08/2015","11,076.07","11,031.86","11,102.81","11,000.31","","0.18%"
"10/07/2015","11,055.79","11,087.79","11,204.92","11,024.84","","0.14%"
"10/06/2015","11,039.91","10,920.97","11,096.78","10,871.14","","0.95%"
"10/05/2015","10,936.31","10,761.43","10,971.82","10,725.16","","3.54%"
"10/02/2015","10,561.99","10,594.24","10,702.94","10,389.60","","0.73%"
"10/01/2015","10,485.38","10,702.10","10,726.11","10,441.75","","-0.65%"
"09/30/2015","10,553.49","10,502.50","10,599.52","10,453.50","","2.57%"
"09/29/2015","10,289.22","10,179.00","10,368.45","10,134.45","","-0.31%"
"09/28/2015","10,320.77","10,545.94","10,588.09","10,274.01","","-2.62%"
"09/25/2015","10,597.96","10,461.86","10,677.93","10,439.65","","3.07%"
"09/24/2015","10,282.40","10,489.25","10,537.40","10,192.94","","-1.93%"
"09/23/2015","10,484.83","10,472.91","10,615.97","10,408.29","","0.10%"
"09/22/2015","10,474.61","10,839.83","10,839.83","10,444.96","","-3.42%"
"09/21/2015","10,845.95","10,705.87","10,892.68","10,705.87","","1.09%"
"09/18/2015","10,728.51","10,934.87","10,934.87","10,632.00","","-2.56%"
"09/17/2015","11,010.65","11,022.55","11,036.36","10,949.23","","0.20%"
"09/16/2015","10,988.66","10,904.26","11,006.60","10,889.88","","1.67%"
"09/15/2015","10,807.79","10,714.58","10,861.71","10,648.52","","1.13%"
"09/14/2015","10,686.64","10,773.13","10,872.55","10,675.65","","-0.67%"
"09/11/2015","10,758.94","10,924.20","10,924.20","10,750.46","","-1.04%"
"09/10/2015","10,872.02","10,917.42","11,035.95","10,842.68","","-1.46%"
"09/09/2015","11,033.02","11,134.29","11,194.95","11,028.96","","1.44%"
"09/08/2015","10,876.13","10,836.85","11,010.33","10,822.55","","1.07%"
"09/07/2015","10,761.12","10,794.73","10,850.60","10,702.83","","0.59%"
"09/04/2015","10,698.31","10,898.96","10,905.93","10,645.03","","-2.81%"
"09/03/2015","11,007.46","10,884.38","11,099.85","10,856.54","","2.17%"
"09/02/2015","10,773.60","10,780.89","10,879.36","10,683.39","","0.30%"
"09/01/2015","10,741.07","10,847.90","10,878.64","10,642.51","","-2.40%"
"08/31/2015","11,005.48","10,966.42","11,016.85","10,900.69","","-0.47%"
"08/28/2015","11,057.93","11,031.56","11,057.93","10,937.27","","0.36%"
"08/27/2015","11,017.86","10,909.26","11,085.53","10,855.46","","3.49%"
"08/26/2015","10,646.21","10,641.88","10,838.15","10,479.74","","-1.40%"
"08/25/2015","10,797.13","10,544.58","10,869.80","10,482.10","","4.14%"
"08/24/2015","10,368.06","10,562.06","10,738.63","10,005.88","","-5.35%"
"08/21/2015","10,953.53","11,126.87","11,296.31","10,953.53","","-3.19%"
"08/20/2015","11,314.38","11,512.84","11,547.51","11,293.84","","-2.06%"
"08/19/2015","11,552.20","11,682.78","11,706.16","11,552.20","","-1.75%"
"08/18/2015","11,758.35","11,761.98","11,826.83","11,722.72","","-0.27%"
"08/17/2015","11,790.47","11,818.69","11,887.03","11,644.24","","0.57%"
"08/14/2015","11,723.39","11,795.75","11,867.07","11,686.15","","-0.61%"
"08/13/2015","11,795.24","11,840.55","11,882.97","11,761.28","","1.25%"
"08/12/2015","11,649.97","11,948.13","11,949.22","11,607.16","","-3.40%"
"08/11/2015","12,060.57","12,262.04","12,262.04","12,049.81","","-1.86%"
"08/10/2015","12,288.53","12,251.71","12,293.95","12,142.51","","0.79%"
"08/07/2015","12,192.37","12,270.71","12,276.36","12,187.98","","-0.72%"
"08/06/2015","12,280.73","12,267.58","12,341.51","12,247.25","","-0.09%"
"08/05/2015","12,291.67","12,146.40","12,305.94","12,144.17","","1.65%"
"08/04/2015","12,091.59","12,097.48","12,097.48","12,006.18","","-0.16%"
"08/03/2015","12,111.40","12,007.99","12,123.68","11,982.80","","0.75%"
"07/31/2015","12,021.75","11,976.46","12,024.27","11,910.03","","0.72%"
"07/30/2015","11,936.15","11,942.81","11,972.58","11,828.53","","0.58%"
"07/29/2015","11,867.59","11,840.57","11,877.05","11,755.87","","0.81%"
"07/28/2015","11,772.69","11,728.09","11,819.70","11,678.97","","1.01%"
"07/27/2015","11,655.10","11,899.42","11,906.41","11,647.21","","-2.57%"
"07/24/2015","11,962.02","12,004.34","12,111.70","11,947.32","","-0.58%"
"07/23/2015","12,031.51","12,116.93","12,116.93","11,986.72","","0.08%"
"07/22/2015","12,021.66","11,993.51","12,066.01","11,993.51","","-0.47%"
"07/21/2015","12,078.41","12,190.24","12,198.26","12,047.85","","-0.70%"
"07/20/2015","12,163.38","12,143.68","12,263.31","12,136.12","","0.35%"
"07/17/2015","12,120.56","12,155.08","12,155.08","12,087.65","","0.06%"
"07/16/2015","12,113.73","11,996.40","12,174.98","11,986.81","","1.47%"
"07/15/2015","11,938.09","11,892.37","11,956.28","11,868.51","","0.29%"
"07/14/2015","11,903.15","11,815.37","11,903.15","11,781.44","","0.69%"
"07/13/2015","11,821.85","11,791.19","11,851.38","11,730.83","","1.94%"
"07/10/2015","11,597.09","11,552.09","11,643.34","11,473.79","","3.07%"
"07/09/2015","11,252.11","11,039.20","11,298.68","11,010.75","","2.55%"
"07/08/2015","10,972.53","10,908.29","11,050.24","10,884.19","","0.75%"
"07/07/2015","10,891.22","11,146.65","11,174.83","10,885.31","","-2.27%"
"07/06/2015","11,144.06","11,138.09","11,295.29","11,114.56","","-1.99%"
"07/03/2015","11,370.78","11,437.57","11,463.45","11,305.22","","-0.57%"
"07/02/2015","11,435.45","11,584.33","11,596.06","11,429.73","","-0.93%"
"07/01/2015","11,542.51","11,462.72","11,680.61","11,376.16","","1.94%"
"06/30/2015","11,322.71","11,462.63","11,564.39","11,321.21","","-1.64%"
"06/29/2015","11,510.92","11,396.57","11,692.44","11,390.86","","-3.74%"
"06/26/2015","11,958.47","11,842.77","12,043.26","11,785.25","","0.35%"
"06/25/2015","11,917.21","11,810.78","12,023.98","11,810.78","","0.05%"
"06/24/2015","11,911.52","11,947.47","11,959.59","11,808.20","","-0.24%"
"06/23/2015","11,940.63","11,912.02","11,989.78","11,861.79","","1.18%"
"06/22/2015","11,801.15","11,631.23","11,828.96","11,596.35","","3.81%"
"06/19/2015","11,368.55","11,350.17","11,498.13","11,330.54","","0.25%"
"06/18/2015","11,340.47","11,280.11","11,344.08","11,129.29","","0.27%"
"06/17/2015","11,310.12","11,440.17","11,469.17","11,269.06","","-0.98%"
"06/16/2015","11,421.64","11,276.15","11,463.57","11,206.56","","0.51%"
"06/15/2015","11,363.82","11,433.66","11,495.28","11,339.62","","-1.75%"
"06/12/2015","11,566.37","11,710.39","11,737.04","11,450.95","","-1.41%"
"06/11/2015","11,732.00","11,626.73","11,851.72","11,607.43","","0.74%"
"06/10/2015","11,645.94","11,400.95","11,698.03","11,354.96","","1.80%"
"06/09/2015","11,439.69","11,437.09","11,482.60","11,282.97","","-0.15%"
"06/08/2015","11,457.24","11,571.41","11,596.85","11,457.24","","-1.08%"
"06/05/2015","11,581.76","11,654.88","11,688.46","11,519.26","","-1.33%"
"06/04/2015","11,738.02","11,782.88","11,873.78","11,572.23","","-0.93%"
"06/03/2015","11,848.74","11,806.85","11,978.39","11,747.74","","0.61%"
"06/02/2015","11,776.61","11,887.68","11,887.68","11,673.17","","-0.36%"
"06/01/2015","11,819.43","11,828.24","11,902.15","11,736.52","","0.42%"
"05/29/2015","11,770.28","12,073.79","12,091.90","11,765.65","","-2.53%"
"05/28/2015","12,075.68","12,121.30","12,137.72","11,978.67","","-0.81%"
"05/27/2015","12,174.55","11,994.45","12,200.97","11,948.66","","1.95%"
"05/26/2015","11,942.00","12,034.28","12,088.61","11,892.57","","-0.53%"
"05/25/2015","12,005.40","12,058.14","12,058.14","11,963.06","","-0.50%"
"05/22/2015","12,065.73","12,076.35","12,094.80","12,015.93","","-0.07%"
"05/21/2015","12,074.67","12,014.09","12,079.68","11,974.46","","0.26%"
"05/20/2015","12,043.23","11,979.90","12,056.67","11,940.50","","0.47%"
"05/19/2015","11,987.30","11,807.33","12,004.09","11,807.33","","2.11%"
"05/18/2015","11,739.13","11,703.19","11,770.66","11,551.07","","0.48%"
"05/15/2015","11,683.48","11,813.87","11,853.67","11,618.17","","-0.69%"
"05/14/2015","11,765.08","11,561.98","11,798.94","11,475.48","","1.36%"
"05/13/2015","11,607.30","11,687.58","11,802.43","11,566.44","","-0.22%"
"05/12/2015","11,632.99","11,666.18","11,676.83","11,509.60","","-1.06%"
"05/11/2015","11,757.43","11,811.05","11,811.05","11,713.11","","-0.72%"
"05/08/2015","11,842.45","11,631.03","11,850.87","11,589.10","","2.52%"
"05/07/2015","11,551.22","11,501.52","11,585.55","11,336.72","","-0.20%"
"05/06/2015","11,574.62","11,543.36","11,648.07","11,469.48","","0.17%"
"05/05/2015","11,555.25","11,788.13","11,924.46","11,546.19","","-2.03%"
"05/04/2015","11,794.41","11,744.58","11,866.10","11,640.16","","0.70%"
"04/30/2015","11,712.07","11,698.21","11,764.30","11,574.65","","0.32%"
"04/29/2015","11,674.98","11,992.96","12,052.94","11,664.33","","-2.57%"
"04/28/2015","11,982.98","12,176.09","12,176.09","11,901.63","","-1.77%"
"04/27/2015","12,198.59","12,036.35","12,232.55","11,890.56","","1.37%"
"04/24/2015","12,033.92","12,036.66","12,089.31","11,953.78","","0.44%"
"04/23/2015","11,981.77","12,070.07","12,091.10","11,907.21","","-0.62%"
